term_str,n,tfidf_mean,df,dfidf,p,i,max_pos,n_pos,stop
thinks,94,0.002015003677607462,79,217.58266699198376,0.00010874205112958697,13.166802433439155,VBZ,5.0,0
thirst,52,0.0011894593990226458,37,142.39591921381836,6.0155177220622586e-05,14.0209515669757,NN,6.0,0
thirteen,59,0.001515820438284866,45,160.47623818932755,6.825298953878332e-05,13.838748235754952,JJ,8.0,0
thirty,144,0.0031605301313741606,95,236.37293087068167,0.00016658356768787792,12.55146628367448,NN,11.0,0
thither,40,0.0011436336295401405,35,137.5048047034973,4.627321324663276e-05,14.399463190229431,NN,8.0,0
thorne,57,0.001753172435004356,17,84.49899098565022,6.593932887645167e-05,13.888501270952052,NNP,4.0,0
thornfield,100,0.003467884218726981,19,91.39121997699621,0.00011568303311658189,13.077535095342068,NNP,5.0,0
thoros,98,0.0028239916942793797,18,87.98520098370354,0.00011336937245425025,13.106681441001585,NNP,6.0,0
thoroughly,40,0.0011918844423447414,36,139.97040196740707,4.627321324663276e-05,14.399463190229431,RB,6.0,0
thou,358,0.006746758132823828,37,142.39591921381836,0.00041414525855736317,11.237575507852537,NN,12.0,0
thought,2634,0.021718443699613458,499,47.45276299353579,0.003047091092290767,8.358351654860279,VBD,15.0,0
thoughtfully,48,0.0013310469460143131,39,147.13099065198017,5.552785589595931e-05,14.136428784395637,NN,6.0,0
thoughts,225,0.004242353987542977,143,271.43121519525243,0.00026028682451230927,11.907610093899756,NNS,5.0,0
thousand,461,0.006427075942415546,215,281.6067577314888,0.0005332987826674425,10.872768344687454,CD,8.0,0
thousand years,49,0.0012659533130516636,43,156.16425962645437,5.668468622712513e-05,14.106681441001585,,,0
thousands,99,0.002094658534554786,71,206.48536683106906,0.00011452620278541607,13.092034665037184,NNS,6.0,0
thread,43,0.0012821199923033968,43,156.16425962645437,4.9743704240130216e-05,14.295126530414695,NN,5.0,0
threat,61,0.001366620563528394,52,174.59270424014036,7.056665020111496e-05,13.790653947553906,NN,3.0,0
threatened,52,0.001449962885842067,48,166.70540265782495,6.0155177220622586e-05,14.0209515669757,VBD,7.0,0
threatening,47,0.001178677157839501,42,153.95832059917745,5.4371025564793485e-05,14.166802433439155,VBG,5.0,0
threats,51,0.0011130121201835626,40,149.44254511487253,5.899834688945676e-05,14.048965943145298,NNS,5.0,0
threshold,51,0.0015194657727276124,43,156.16425962645437,5.899834688945676e-05,14.048965943145298,NN,2.0,0
threw,340,0.004866099954299366,220,280.85904203159356,0.0003933223125963784,11.312000348979092,VBD,10.0,0
thrice,90,0.001941970280299485,67,200.45746966419404,0.0001041147298049237,13.229538188787119,NN,11.0,0
throat,416,0.005967409433466274,219,281.02182123160253,0.0004812414177649807,11.0209515669757,NN,5.0,0
throne,320,0.005430566329403896,132,265.7948836488954,0.00037018570597306205,11.399463190229431,NN,4.0,0
throne room,41,0.0011839031926567896,26,113.29635212007018,4.7430043577798574e-05,14.36383928049871,,,0
throng,52,0.0011246570649694925,31,127.21765778354131,6.0155177220622586e-05,14.0209515669757,NN,4.0,0
throw,138,0.0025939054669779724,110,250.4295210157968,0.00015964258570088302,12.612866828338625,VB,4.0,0
throwing,89,0.0019514457572924592,67,200.45746966419404,0.00010295789947375788,13.245657854150396,VBG,4.0,0
thrown,122,0.0024422193216177006,102,243.3277708403434,0.0001411333004022299,12.790653947553906,VBN,10.0,0
thrust,188,0.00333109077931733,128,263.4229405131745,0.00021748410225917394,12.166802433439155,NN,11.0,0
thumb,43,0.0011032529941386007,36,139.97040196740707,4.9743704240130216e-05,14.295126530414695,NN,3.0,0
thunder,130,0.0025099844044608605,68,201.99596394260087,0.00015038794305155645,12.699023472088339,NN,7.0,0
thundering,46,0.001025165474917946,30,124.53303381451971,5.321419523362767e-05,14.19782932905978,VBG,3.0,0
thy,957,0.017040768639887106,39,147.13099065198017,0.0011070866269256886,9.819016170630768,JJ,12.0,0
tickler,49,0.0016038202092117711,17,84.49899098565022,5.668468622712513e-05,14.106681441001585,NNP,2.0,0
tide,125,0.002834358450692878,67,200.45746966419404,0.00014460379139572736,12.755607000454706,NN,6.0,0
tidings,55,0.0010963503295002201,41,151.7180284437848,6.362566821412004e-05,13.940031571592133,NNS,2.0,0
tie,53,0.0014977800224249944,37,142.39591921381836,6.13120075517884e-05,13.993470830553594,NN,7.0,0
tied,122,0.002578531668306373,97,238.43365141548867,0.0001411333004022299,12.790653947553906,VBD,9.0,0
tiger,36,0.001603270339649979,19,91.39121997699621,4.164589192196948e-05,14.55146628367448,NNP,2.0,0
tight,165,0.0030621244568559986,121,258.83454674363435,0.00019087700464236011,12.355069070870977,JJ,12.0,0
tightened,48,0.0012164883997635234,43,156.16425962645437,5.552785589595931e-05,14.136428784395637,VBD,5.0,0
tightly,42,0.0010879940946211242,39,147.13099065198017,4.858687390896439e-05,14.329073862338033,RB,5.0,0
till,817,0.01163926065180314,262,268.43700496009205,0.0009451303805624741,10.04719901697111,NN,16.0,0
timber,35,0.0009947927076430119,32,129.85573512829362,4.048906159080366e-05,14.592108268171827,NN,4.0,0
time,3122,0.025896789933913186,509,33.83316723189167,0.0036116242938996866,8.113136463138884,NN,13.0,0
time come,49,0.001214345691350384,44,158.33664458136266,5.668468622712513e-05,14.106681441001585,,,0
time nan,47,0.0015340115002434199,42,153.95832059917745,5.4371025564793485e-05,14.166802433439155,,,0
time said,38,0.0009913122352827443,36,139.97040196740707,4.3959552584301115e-05,14.473463771673208,,,0
time time,75,0.0017407595606502462,63,194.08484335333335,8.676227483743641e-05,13.492572594620912,,,0
times,551,0.006558755524010681,312,241.0479252158414,0.0006374135124723662,10.615482776545635,NNS,11.0,0
timett,52,0.0016982076400194283,14,73.508915209822,6.0155177220622586e-05,14.0209515669757,NNP,3.0,0
tink,102,0.00381418358263132,20,94.72127255743628,0.00011799669377891352,13.048965943145298,NNP,7.0,0
tinker,69,0.0023803051632229656,23,104.29188463414975,7.982129285044151e-05,13.612866828338625,NNP,2.0,0
tinker bell,56,0.0020429056302644377,20,94.72127255743628,6.478249854528586e-05,13.91403636305919,,,0
tiny,73,0.001716586726227165,61,190.7625174969737,8.444861417510478e-05,13.531566726236775,JJ,3.0,0
tired,239,0.004019260153984552,165,279.1254689047044,0.0002764824491486307,11.820524477136045,JJ,11.0,0
tis,111,0.0022070861541136975,29,121.80031110131651,0.0001284081667594059,12.926975418766688,NN,13.0,0
toad,49,0.001371723056426018,23,104.29188463414975,5.668468622712513e-05,14.106681441001585,NNP,2.0,0
toby,61,0.0023882067675090497,8,48.463933782073404,7.056665020111496e-05,13.790653947553906,NNP,3.0,0
today,139,0.0026838622363501625,84,223.9166411983549,0.00016079941603204883,12.602450212393286,NN,12.0,0
toes,46,0.0014416399836177404,37,142.39591921381836,5.321419523362767e-05,14.19782932905978,NNS,3.0,0
toil,51,0.0013126086512858215,34,134.99798197130045,5.899834688945676e-05,14.048965943145298,NN,6.0,0
toils,67,0.001452894526874174,28,119.01783041964401,7.750763218810986e-05,13.655302094659021,NNS,7.0,0
token,42,0.001088549812523588,36,139.97040196740707,4.858687390896439e-05,14.329073862338033,NN,4.0,0
told,2160,0.019495309847217653,444,117.02768024562705,0.002498753515318169,8.644575688065963,VBD,14.0,0
tom,304,0.007946744876301344,49,168.72081205355443,0.0003516764206744089,11.473463771673208,NNP,10.0,0
tomb,53,0.0013041583271116211,31,127.21765778354131,6.13120075517884e-05,13.993470830553594,NN,3.0,0
tommen,132,0.0034466074682172024,37,142.39591921381836,0.00015270160371388809,12.67699716575834,NNP,6.0,0
tomorrow,51,0.001154259891891034,34,134.99798197130045,5.899834688945676e-05,14.048965943145298,NN,7.0,0
tone,204,0.0035542291820029217,142,270.9707336621381,0.00023599338755782705,12.048965943145298,NN,3.0,0
tones,40,0.0012296092095070341,35,137.5048047034973,4.627321324663276e-05,14.399463190229431,NNS,2.0,0
tongue,390,0.005232695596840231,207,282.45248640878907,0.0004511638291546694,11.114060971367183,NN,7.0,0
tongues,59,0.0014033426167415436,47,164.65993494083233,6.825298953878332e-05,13.838748235754952,NNS,3.0,0
tonight,159,0.0027662847432172863,89,229.82098796955722,0.0001839360226553652,12.408508329832438,NN,13.0,0
took,2117,0.018055346206963124,476,77.67080469878661,0.0024490098110780388,8.673585731109204,VBD,6.0,0
took hand,67,0.0016682001431107699,61,190.7625174969737,7.750763218810986e-05,13.655302094659021,,,0
took leave,49,0.001355649582965058,46,162.5837692682995,5.668468622712513e-05,14.106681441001585,,,0
took long,35,0.0010120233932089883,33,132.44872091222382,4.048906159080366e-05,14.592108268171827,,,0
took seat,35,0.0010849500270503191,28,119.01783041964401,4.048906159080366e-05,14.592108268171827,,,0
took step,54,0.0012080853246545582,40,149.44254511487253,6.246883788295422e-05,13.966503782953325,,,0
tooth,48,0.0013197764829692598,36,139.97040196740707,5.552785589595931e-05,14.136428784395637,NNP,4.0,0
tootles,90,0.003707878928640414,18,87.98520098370354,0.0001041147298049237,13.229538188787119,NNP,5.0,0
tops,55,0.001233791921395358,44,158.33664458136266,6.362566821412004e-05,13.940031571592133,NNS,4.0,0
torch,146,0.0034996083721106205,55,180.2147605078984,0.00016889722835020956,12.531566726236775,NN,5.0,0
torches,116,0.0025172246424858247,66,198.8974418244477,0.00013419231841523498,12.863410289989222,NNS,5.0,0
tore,99,0.0021727505549503116,75,212.18797741974714,0.00011452620278541607,13.092034665037184,VBD,10.0,0
tormund,70,0.002159775620738256,6,38.83817533222812,8.097812318160733e-05,13.592108268171827,NNP,5.0,0
torn,137,0.0027454150554225222,105,246.09335153477056,0.0001584857553697172,12.623359202156266,VBN,9.0,0
torrent,40,0.001020653341523547,29,121.80031110131651,4.627321324663276e-05,14.399463190229431,NN,2.0,0
tossed,113,0.0023445077336276044,96,237.41080531564987,0.00013072182742173753,12.901212322701605,VBD,3.0,0
touch,241,0.0037593509890152333,172,280.6570385058174,0.00027879610981096234,11.808501948886832,NN,7.0,0
touched,284,0.00455437236461718,199,282.8520533408899,0.0003285398140510926,11.571644165612112,VBD,9.0,0
touching,53,0.0015012617946672444,49,168.72081205355443,6.13120075517884e-05,13.993470830553594,VBG,6.0,0
tourney,125,0.0029664772327710827,59,187.34557173044274,0.00014460379139572736,12.755607000454706,NN,3.0,0
tower,486,0.007101177307808744,177,281.49835256368357,0.000562219540946588,10.796578781511013,NNP,9.0,0
tower hand,48,0.0014357853988793197,33,132.44872091222382,5.552785589595931e-05,14.136428784395637,,,0
towering,45,0.000976460872526107,36,139.97040196740707,5.205736490246185e-05,14.229538188787119,VBG,3.0,0
towers,234,0.0038318647079353175,115,254.43769225870207,0.00027069829749280165,11.851026565533388,NNS,9.0,0
town,337,0.006310478422505256,135,267.45877697062656,0.000389851821602881,11.324786503934934,NN,10.0,0
trace,40,0.0010693624643423136,38,144.78243995399242,4.627321324663276e-05,14.399463190229431,NN,3.0,0
track,58,0.0013546914933031343,44,158.33664458136266,6.709615920761749e-05,13.863410289989222,NN,4.0,0
trade,86,0.0018520539793711723,60,189.06606762903942,9.948740848026043e-05,13.295126530414695,NN,4.0,0
trail,70,0.0015373669054038472,42,153.95832059917745,8.097812318160733e-05,13.592108268171827,NN,3.0,0
train,197,0.0035562717086194276,64,195.71147025658726,0.00022789557523966632,12.099339465660417,NN,7.0,0
trained,55,0.0013523602313961598,43,156.16425962645437,6.362566821412004e-05,13.940031571592133,VBN,8.0,0
training,42,0.0011949969609989846,29,121.80031110131651,4.858687390896439e-05,14.329073862338033,NN,4.0,0
traitor,80,0.002122783335640305,48,166.70540265782495,9.254642649326551e-05,13.399463190229431,NN,5.0,0
traitors,65,0.001656373293937636,43,156.16425962645437,7.519397152577823e-05,13.699023472088339,NNS,8.0,0
trap,56,0.0014218484539241637,46,162.5837692682995,6.478249854528586e-05,13.91403636305919,NN,3.0,0
travel,58,0.0013000911499893796,47,164.65993494083233,6.709615920761749e-05,13.863410289989222,NN,6.0,0
travellers,37,0.0009323640424737013,17,84.49899098565022,4.28027222531353e-05,14.511937919487844,NNS,5.0,0
tray,47,0.0014271050408278412,32,129.85573512829362,5.4371025564793485e-05,14.166802433439155,NN,2.0,0
treacherous,49,0.001180970540006968,44,158.33664458136266,5.668468622712513e-05,14.106681441001585,JJ,6.0,0
tread,37,0.000877570994121627,29,121.80031110131651,4.28027222531353e-05,14.511937919487844,NN,7.0,0
treason,69,0.0017778625957834424,39,147.13099065198017,7.982129285044151e-05,13.612866828338625,NN,5.0,0
treasure,70,0.0016054389243278962,52,174.59270424014036,8.097812318160733e-05,13.592108268171827,NN,4.0,0
treasures,40,0.0010393436766761633,29,121.80031110131651,4.627321324663276e-05,14.399463190229431,NNS,4.0,0
treat,75,0.001706789601697849,66,198.8974418244477,8.676227483743641e-05,13.492572594620912,VB,5.0,0
treated,88,0.00221716840479077,73,209.3762029631786,0.00010180106914259207,13.261959666479497,VBN,6.0,0
tree,442,0.007563127218877209,165,279.1254689047044,0.000511319006375292,10.933488725725361,NN,9.0,0
tree nan,37,0.0007554945133996656,16,80.92786756414681,4.28027222531353e-05,14.511937919487844,,,0
trees,681,0.009454711995830376,212,281.97510885754707,0.0007878014555239227,10.309880297104723,NNS,7.0,0
tremble,82,0.0017052021854544702,59,187.34557173044274,9.486008715559715e-05,13.36383928049871,JJ,5.0,0
trembled,79,0.0018390146031719333,71,206.48536683106906,9.13895961620997e-05,13.41761053693969,VBD,7.0,0
trembling,196,0.0034399673369189003,112,252.07132167857606,0.0002267387449085005,12.106681441001585,VBG,9.0,0
trial,102,0.002467845143395491,55,180.2147605078984,0.00011799669377891352,13.048965943145298,NN,4.0,0
trick,55,0.0013756552624178367,48,166.70540265782495,6.362566821412004e-05,13.940031571592133,NN,5.0,0
trident,153,0.0032270919657889758,82,221.43605688756955,0.0001769950406683703,12.464003442424142,NNP,3.0,0
tried,627,0.0075468646896050765,310,242.37886842033083,0.0007253326176409684,10.429069652314753,VBD,8.0,0
trimmed,44,0.0012021897448278409,40,149.44254511487253,5.090053457129603e-05,14.261959666479497,VBN,4.0,0
triumph,74,0.0018234715062380533,59,187.34557173044274,8.56054445062706e-05,13.511937919487844,NN,6.0,0
trojan,223,0.004535847931199165,27,116.1838139560841,0.00025797316384997763,11.920491385196488,NNP,2.0,0
trojans,130,0.002705248546726519,32,129.85573512829362,0.00015038794305155645,12.699023472088339,NNPS,7.0,0
troops,110,0.002257348577312714,30,124.53303381451971,0.00012725133642824008,12.940031571592133,NNS,3.0,0
trot,35,0.0011792266586091054,33,132.44872091222382,4.048906159080366e-05,14.592108268171827,NN,2.0,0
trotted,54,0.0012632575534836368,46,162.5837692682995,6.246883788295422e-05,13.966503782953325,VBD,2.0,0
trouble,293,0.004729813388769748,176,281.3465783254506,0.00033895128703158496,11.526634430694545,NN,5.0,0
troubled,135,0.0026633282061508663,101,242.37780424074552,0.00015617209470738556,12.644575688065963,JJ,7.0,0
troubles,47,0.0013358604636356478,40,149.44254511487253,5.4371025564793485e-05,14.166802433439155,NNS,3.0,0
troy,358,0.007119074037305825,43,156.16425962645437,0.00041414525855736317,11.237575507852537,NNP,5.0,0
troys,43,0.0009972799508430122,18,87.98520098370354,4.9743704240130216e-05,14.295126530414695,NNP,1.0,0
true,725,0.008230551089409566,325,231.95113982409165,0.0008387019900952187,10.219554100214497,JJ,15.0,0
trueborn,36,0.0010247487893320034,27,116.1838139560841,4.164589192196948e-05,14.55146628367448,JJ,5.0,0
truly,283,0.004460515577368571,163,278.60996167008005,0.00032738298371992673,11.57673304228491,RB,13.0,0
trunk,64,0.0017296659864281271,50,170.70677664922255,7.403714119461241e-05,13.721391285116793,NN,3.0,0
trust,242,0.0036137691405355708,154,275.8455980378983,0.0002799529401421282,11.802528047842198,VB,9.0,0
trusted,70,0.0017167915146021682,59,187.34557173044274,8.097812318160733e-05,13.592108268171827,VBD,6.0,0
truth,479,0.00666647724767465,259,269.6665096838091,0.0005541217286284272,10.817509439380613,NN,9.0,0
truth told,60,0.0014634451038975905,47,164.65993494083233,6.940981986994914e-05,13.814500689508275,,,0
try,363,0.005034585031445397,230,278.87538451740414,0.0004199294102131923,11.217565547121042,VB,7.0,0
trying,302,0.004517264720108424,198,282.8697503305541,0.0003493627600120773,11.482986545791714,VBG,4.0,0
tucked,37,0.0010049933584393256,36,139.97040196740707,4.28027222531353e-05,14.511937919487844,VBD,2.0,0
tully,133,0.003241075528956879,58,185.60062220263302,0.0001538584340450539,12.666108849615604,NNP,3.0,0
tullys,42,0.001267465747398941,27,116.1838139560841,4.858687390896439e-05,14.329073862338033,NNP,2.0,0
tumbled,75,0.0017787587969032173,59,187.34557173044274,8.676227483743641e-05,13.492572594620912,VBD,5.0,0
tumbling,35,0.0013626467398140955,28,119.01783041964401,4.048906159080366e-05,14.592108268171827,VBG,5.0,0
tumult,50,0.0012359938636604696,38,144.78243995399242,5.7841516558290944e-05,14.077535095342068,NN,3.0,0
tune,39,0.0009750374652644508,34,134.99798197130045,4.511638291546694e-05,14.435989066254544,NN,4.0,0
tunic,72,0.0019794749692436,54,178.3676279121682,8.329178384393896e-05,13.55146628367448,NN,3.0,0
tunnel,57,0.0017276945308939962,30,124.53303381451971,6.593932887645167e-05,13.888501270952052,NN,1.0,0
turn,595,0.006769802896406663,329,228.99977522887443,0.0006883140470436622,10.504645426921487,VB,7.0,0
turnd,43,0.000930227923597069,18,87.98520098370354,4.9743704240130216e-05,14.295126530414695,VBD,9.0,0
turned,1352,0.012455640435396159,414,150.9049728175781,0.001564034607736187,9.32051184883461,VBD,10.0,0
turned away,98,0.0017929977543048022,79,217.58266699198376,0.00011336937245425025,13.106681441001585,,,0
turned face,44,0.0012715247399816335,41,151.7180284437848,5.090053457129603e-05,14.261959666479497,,,0
turned head,57,0.0014402800086093296,50,170.70677664922255,6.593932887645167e-05,13.888501270952052,,,0
turning,325,0.004863529924755885,212,281.97510885754707,0.00037596985762889117,11.377095377200977,VBG,10.0,0
turns,122,0.0022558607633740174,89,229.82098796955722,0.0001411333004022299,12.790653947553906,VBZ,9.0,0
twas,38,0.000846331031580827,29,121.80031110131651,4.3959552584301115e-05,14.473463771673208,NN,13.0,0
twice,221,0.0037687714788247305,163,278.60996167008005,0.000255659503187646,11.933488725725361,RB,12.0,0
twilight,40,0.001056209714229576,31,127.21765778354131,4.627321324663276e-05,14.399463190229431,NN,6.0,0
twin,79,0.0022232229587663428,48,166.70540265782495,9.13895961620997e-05,13.41761053693969,NN,5.0,0
twins,139,0.0031306716720599695,71,206.48536683106906,0.00016079941603204883,12.602450212393286,NNP,6.0,0
twist,94,0.0023841000638424375,58,185.60062220263302,0.00010874205112958697,13.166802433439155,NNP,5.0,0
twisted,185,0.0031875398850234986,134,266.9149393283881,0.0002140136112656765,12.19000982460048,VBD,7.0,0
twisting,57,0.0013234697012540232,47,164.65993494083233,6.593932887645167e-05,13.888501270952052,VBG,5.0,0
tydides,70,0.0015239002616275843,14,73.508915209822,8.097812318160733e-05,13.592108268171827,NNP,2.0,0
tyrell,188,0.004701463810960403,51,172.6638854201717,0.00021748410225917394,12.166802433439155,NNP,3.0,0
tyrells,54,0.0014474440336511142,29,121.80031110131651,6.246883788295422e-05,13.966503782953325,NNP,2.0,0
tyrion,1828,0.03841304035152209,83,222.68504018721683,0.002114685845371117,8.885340930058723,NNP,4.0,0
tyrion lannister,118,0.0028284782663420957,53,176.49377721438677,0.00013650597907756664,12.838748235754952,,,0
tyrion said,128,0.0035627108689390676,32,129.85573512829362,0.00014807428238922482,12.721391285116793,,,0
tyrion thought,59,0.00160634261195912,29,121.80031110131651,6.825298953878332e-05,13.838748235754952,,,0
tyrions,87,0.0024203330840524796,37,142.39591921381836,0.00010064423881142625,13.278447789268064,NNP,2.0,0
tywin,421,0.008530294471303638,85,225.13106686282532,0.00048702556942080975,11.003714862050398,NNP,3.0,0
tywin lannister,67,0.001729205039635097,45,160.47623818932755,7.750763218810986e-05,13.655302094659021,,,0
tywins,55,0.0015493104588251705,40,149.44254511487253,6.362566821412004e-05,13.940031571592133,NNP,1.0,0
ugly,143,0.0027217998823242146,108,248.73525582433638,0.0001654267373567121,12.561519948338404,RB,3.0,0
ulysses,707,0.01905267960449768,39,147.13099065198017,0.000817879044134234,10.255824880307394,NNP,8.0,0
umber,38,0.0010768911168466204,21,97.97916029958873,4.3959552584301115e-05,14.473463771673208,NNP,3.0,0
unable,53,0.001338025458624448,47,164.65993494083233,6.13120075517884e-05,13.993470830553594,JJ,1.0,0
uncertain,54,0.0013343761637277364,51,172.6638854201717,6.246883788295422e-05,13.966503782953325,JJ,3.0,0
uncle,440,0.007732944853576444,141,270.5000922208139,0.0005090053457129603,10.940031571592133,NN,9.0,0
uncles,59,0.0014924055012100511,42,153.95832059917745,6.825298953878332e-05,13.838748235754952,JJ,5.0,0
uncomfortable,57,0.001374596037738759,54,178.3676279121682,6.593932887645167e-05,13.888501270952052,JJ,3.0,0
uncomfortably,36,0.0010866963474425008,34,134.99798197130045,4.164589192196948e-05,14.55146628367448,RB,4.0,0
understand,361,0.005014841607407553,220,280.85904203159356,0.00041761574955086065,11.225536258229623,VB,7.0,0
understanding,56,0.0017718076731504516,50,170.70677664922255,6.478249854528586e-05,13.91403636305919,NN,4.0,0
understood,140,0.0027963411499560592,110,250.4295210157968,0.00016195624636321465,12.592108268171827,VBD,8.0,0
undertaker,40,0.0013252562752375883,6,38.83817533222812,4.627321324663276e-05,14.399463190229431,NN,2.0,0
uneasy,70,0.001606260046595352,63,194.08484335333335,8.097812318160733e-05,13.592108268171827,JJ,4.0,0
unexpected,35,0.0010693082910089998,30,124.53303381451971,4.048906159080366e-05,14.592108268171827,JJ,1.0,0
unfortunate,35,0.0009561334657523593,32,129.85573512829362,4.048906159080366e-05,14.592108268171827,JJ,2.0,0
unhappy,116,0.0023391991405899873,80,218.88509022974506,0.00013419231841523498,12.863410289989222,JJ,4.0,0
union,34,0.0011466884474445789,24,107.35270132891247,3.9332231259637846e-05,14.633928443866454,NN,3.0,0
unknown,75,0.0019944867129619687,59,187.34557173044274,8.676227483743641e-05,13.492572594620912,JJ,8.0,0
unless,257,0.0040153692003204455,182,282.1358690260073,0.0002973053951096155,11.715766735922916,IN,4.0,0
unlike,38,0.0009997650893975437,36,139.97040196740707,4.3959552584301115e-05,14.473463771673208,IN,1.0,0
unseen,58,0.0013380155919410688,53,176.49377721438677,6.709615920761749e-05,13.863410289989222,JJ,6.0,0
unsullied,96,0.0025966358211776497,10,57.36063627871814,0.00011105571179191862,13.136428784395637,NNP,5.0,0
unusual,37,0.0011150656689857678,32,129.85573512829362,4.28027222531353e-05,14.511937919487844,JJ,1.0,0
unwilling,37,0.000950288420313819,30,124.53303381451971,4.28027222531353e-05,14.511937919487844,JJ,4.0,0
unworthy,35,0.0010840736835378312,30,124.53303381451971,4.048906159080366e-05,14.592108268171827,JJ,6.0,0
upper,91,0.0019490419725833033,77,214.92279901894915,0.00010527156013608952,13.213596644918097,JJ,4.0,0
upstairs,156,0.0037301657764832285,101,242.37780424074552,0.00018046553166186776,12.435989066254544,JJ,10.0,0
upward,57,0.0015320087075266962,44,158.33664458136266,6.593932887645167e-05,13.888501270952052,JJ,6.0,0
urge,68,0.0015304714626952632,44,158.33664458136266,7.866446251927569e-05,13.633928443866454,VB,7.0,0
urged,171,0.0029012227885517323,119,257.4177011746966,0.00019781798662935505,12.303538770230896,VBD,6.0,0
use,378,0.004896335805501358,247,274.07724932010103,0.00043728186518067957,11.159148860895721,NN,7.0,0
used,484,0.006479272823880634,268,265.82987865677615,0.0005599058802842564,10.802528047842198,VBD,6.0,0
useful,52,0.0013172373007466344,47,164.65993494083233,6.0155177220622586e-05,14.0209515669757,JJ,4.0,0
useless,72,0.0015519074080662958,68,201.99596394260087,8.329178384393896e-05,13.55146628367448,JJ,5.0,0
usual,145,0.0032514614766679852,109,249.5890063800652,0.00016774039801904374,12.541482195101858,JJ,4.0,0
usually,69,0.0017258633029280535,57,183.83079738988275,7.982129285044151e-05,13.612866828338625,RB,1.0,0
usurper,52,0.0013245458112125846,25,110.35338832461127,6.0155177220622586e-05,14.0209515669757,NNP,4.0,0
utmost,55,0.0015614361985425438,48,166.70540265782495,6.362566821412004e-05,13.940031571592133,JJ,5.0,0
utter,48,0.0013234393353250223,41,151.7180284437848,5.552785589595931e-05,14.136428784395637,JJ,4.0,0
uttered,78,0.002335544211882524,62,192.43531556708263,9.023276583093388e-05,13.435989066254544,VBD,8.0,0
utterly,41,0.001145530069482982,36,139.97040196740707,4.7430043577798574e-05,14.36383928049871,RB,2.0,0
vaes,45,0.0012801430864026085,18,87.98520098370354,5.205736490246185e-05,14.229538188787119,NNP,3.0,0
vaes dothrak,36,0.0010524500606070542,15,77.26651690725986,4.164589192196948e-05,14.55146628367448,,,0
vague,51,0.0015939320169738448,46,162.5837692682995,5.899834688945676e-05,14.048965943145298,JJ,4.0,0
vain,319,0.0050593788006418295,90,230.95247637865512,0.0003690288756418962,11.403978671351924,NN,13.0,0
vale,127,0.002673034156784887,63,194.08484335333335,0.000146917452058059,12.732706598344627,NNP,2.0,0
valiant,91,0.0018146417474548455,54,178.3676279121682,0.00010527156013608952,13.213596644918097,JJ,6.0,0
valley,99,0.0024407799216927335,40,149.44254511487253,0.00011452620278541607,13.092034665037184,NN,2.0,0
value,35,0.0009706471832289721,33,132.44872091222382,4.048906159080366e-05,14.592108268171827,NN,1.0,0
valyrian,81,0.0018654774470119033,45,160.47623818932755,9.370325682443133e-05,13.381541282232169,JJ,2.0,0
valyrian steel,43,0.0011756726872080426,26,113.29635212007018,4.9743704240130216e-05,14.295126530414695,,,0
van,43,0.0010418312888250802,29,121.80031110131651,4.9743704240130216e-05,14.295126530414695,NN,1.0,0
vanished,165,0.0028333643851350355,109,249.5890063800652,0.00019087700464236011,12.355069070870977,VBD,9.0,0
vardis,50,0.0014506513050215751,6,38.83817533222812,5.7841516558290944e-05,14.077535095342068,NNP,1.0,0
vargo,65,0.002016882803542271,16,80.92786756414681,7.519397152577823e-05,13.699023472088339,NNP,2.0,0
vargo hoat,41,0.0012640534949290168,15,77.26651690725986,4.7430043577798574e-05,14.36383928049871,,,0
various,103,0.0021643867062141188,73,209.3762029631786,0.00011915352411007934,13.034890757933574,JJ,3.0,0
varys,355,0.009462809999222005,52,174.59270424014036,0.0004106747675638657,11.249716070724748,NNP,6.0,0
varys said,42,0.0015434720617693528,17,84.49899098565022,4.858687390896439e-05,14.329073862338033,,,0
vast,127,0.0024181595483306075,87,227.50919574120894,0.000146917452058059,12.732706598344627,JJ,7.0,0
vault,44,0.0013288734597869892,28,119.01783041964401,5.090053457129603e-05,14.261959666479497,NN,2.0,0
veil,80,0.0020310893526646412,50,170.70677664922255,9.254642649326551e-05,13.399463190229431,NN,4.0,0
veins,43,0.0011583608211300366,39,147.13099065198017,4.9743704240130216e-05,14.295126530414695,NNS,3.0,0
velvet,85,0.001917510498866093,65,197.31555413249689,9.83305781490946e-05,13.312000348979092,NN,4.0,0
vengeance,113,0.0022729911567799716,62,192.43531556708263,0.00013072182742173753,12.901212322701605,NN,5.0,0
venture,41,0.0012325938018288272,37,142.39591921381836,4.7430043577798574e-05,14.36383928049871,NN,3.0,0
ventured,36,0.0012521581862222823,35,137.5048047034973,4.164589192196948e-05,14.55146628367448,VBD,4.0,0
venus,52,0.0012943155831166735,17,84.49899098565022,6.0155177220622586e-05,14.0209515669757,NNP,1.0,0
vessels,43,0.0009739075993056208,22,101.16832229068132,4.9743704240130216e-05,14.295126530414695,NNS,5.0,0
victim,47,0.0012074195161319232,41,151.7180284437848,5.4371025564793485e-05,14.166802433439155,NN,1.0,0
victor,57,0.0011797866570613569,28,119.01783041964401,6.593932887645167e-05,13.888501270952052,NN,1.0,0
victory,123,0.0029366497476410996,79,217.58266699198376,0.00014229013073339573,12.778876779777553,NN,8.0,0
